num,type,ra,dec,tic,hip,sdss,apass,kic,dis,teff,lum,mass,rad,mas_IHZ,mas_OHZ,AU_IHZ,AU_OHZ,TRp_IHZ,TRp_OHZ,TRt_IHZ,TRt_OHZ,TRD,Ast_max_IHZ,Ast_max_OHZ,RV_max_IHZ,RV_max_OHZ,RV_E_IHZ,RV_E_OHZ,BR_IR_IHZ,BR__IR_OHZ,RR_IHZ,RR_OHZ,MDTV_IHZ,MDTV_OHZ,MDTIR_IHZ,MDTIR_OHZ,Detect_TR,Detect_RV,Tplanet,500nm,4000nm,7500nm,11000nm,tmag,RVE,MEAN,STD
725,1,129.6405989,-28.72398504,196466162,0,0,12979396,0,13.61014555,3423,0.01588299,0.343848,0.358348,9.916129882,19.85933015,0.134959971,0.270288374,0.013276085,0.006628994,2.91855293,4.130273098,0.00065098,0.086516105,0.173268393,0.415305613,0.293465198,0.326180266,0.230487028,7.11E-06,1.70E-06,2.81E-08,7.02E-09,14.88850644,7.43410591,256.6983869,128.1742398,0,0,3.576108714,6.24E-09,1.07E-08,6.15E-07,3.17E-06,9.57027,0.338941433,,
196,1,287.1246894,32.28100296,42713455,0,0,0,0,12.46671387,3397,0.01560238,0.346476,0.360626,10.7327531,21.52841637,0.133802162,0.268388607,0.01347609,0.006718355,2.913368191,4.126157931,0.000642782,0.092930706,0.186406127,0.415513746,0.293382985,0.326343733,0.230422458,7.09E-06,1.70E-06,2.86E-08,7.12E-09,13.75568433,6.857743788,237.1669712,118.2369619,0,0,3.571616825,6.34E-09,1.08E-08,6.13E-07,3.16E-06,9.45,0.338934603,,
1509,1,293.7314942,53.25870137,0,0,0,0,0,15.21039783,3214.8,0.015033669,0.348836,0.396351271,8.65143778,17.54517452,0.13159181,0.266869084,0.015059876,0.00742595,3.164662417,4.50673572,0.000532129,0.074402623,0.150889024,0.417569202,0.293220114,0.327958085,0.230294539,6.28E-06,1.50E-06,2.96E-08,7.20E-09,17.06495121,8.414642072,294.2232968,145.0800357,0,0,3.893953972,6.46E-09,1.05E-08,5.47E-07,2.80E-06,11.150746,0.339363426,,
54,1,203.1878265,16.81038835,0,0,0,0,0,16.66983394,3206,0.016745206,0.330709224,0.420604472,8.33197464,16.90627233,0.138892634,0.281824752,0.015141353,0.007462163,3.543510227,5.047585115,0.00047253,0.075582784,0.153363781,0.417436845,0.293049388,0.327854131,0.230160451,5.59E-06,1.34E-06,2.66E-08,6.45E-09,17.71925264,8.732638442,305.5043559,150.5627318,0,0,4.360881804,5.79E-09,9.37E-09,4.87E-07,2.50E-06,11.226671,0.339195556,,
303,1,297.7528335,10.41106997,408842762,0,0,0,0,19.5395314,3272.7,0.01494401,0.352117,0.365522,6.710641472,13.5617808,0.13112279,0.264990842,0.013938157,0.00689688,2.899695987,4.122197633,0.000625677,0.057173963,0.115544954,0.416361873,0.292883301,0.32700985,0.230030007,7.22E-06,1.73E-06,2.98E-08,7.30E-09,22.00033547,10.88620778,379.3161289,187.6932375,0,0,3.563758559,6.53E-09,1.11E-08,6.27E-07,3.22E-06,10.4938,0.338777959,,
2251,1,264.6355821,-58.54437753,0,0,0,0,0,16.35264144,3618.5,0.012231474,0.400933,0.282187599,7.224346592,14.30055738,0.118137149,0.233851887,0.01194322,0.006033468,1.991308826,2.801662482,0.001049788,0.054056513,0.107004592,0.411078151,0.292177789,0.322860025,0.229475899,1.07E-05,2.56E-06,3.67E-08,9.37E-09,20.43594694,10.32381884,352.3439128,177.9968765,0,0,2.430496195,8.27E-09,1.48E-08,9.21E-07,4.79E-06,11.32797,0.336796886,,
1319,1,90.21127623,68.15145916,0,0,0,0,0,19.83819964,3664.56,0.012354283,0.400418,0.276516327,5.980796713,11.80678081,0.118648239,0.234225275,0.011652778,0.005902786,1.956761904,2.749313182,0.001093291,0.04480915,0.088458417,0.410455515,0.292132493,0.322371008,0.229440324,1.10E-05,2.63E-06,3.64E-08,9.34E-09,24.68506634,12.50437066,425.6045921,215.5925976,0,0,2.386172681,8.23E-09,1.49E-08,9.44E-07,4.91E-06,11.712924,0.336590776,,
737,1,94.4462943,-34.01990665,124779394,0,0,15197779,0,13.73105801,3204.4,0.01619354,0.339697,0.354752,9.947356493,20.18596493,0.136587729,0.277174655,0.012986232,0.006399431,2.924342199,4.165806634,0.000664244,0.087849082,0.178270326,0.415338167,0.291562004,0.326205834,0.228992262,7.87E-06,1.88E-06,2.75E-08,6.67E-09,14.84176864,7.313812551,255.8925627,126.1002164,0,0,3.59900835,5.99E-09,1.10E-08,6.83E-07,3.51E-06,9.62243,0.337479331,,
2530,2,63.95377217,-46.04035735,0,0,0,0,0,19.24205544,3546.67285,0.017582682,0.335519008,0.35217293,7.368297668,14.64788958,0.141781192,0.281855503,0.012419593,0.006247402,2.976117477,4.196179114,0.000674009,0.065882685,0.130972218,0.410190562,0.290925451,0.322162914,0.228492315,7.05E-06,1.69E-06,2.55E-08,6.45E-09,20.03669915,10.07901943,345.4603302,173.776197,0,0,3.637663701,5.71E-09,1.00E-08,6.07E-07,3.15E-06,11.276773,0.335593227,,
1733,1,83.7166043,13.87787925,0,0,0,0,0,11.90893003,3618.5,0.012465811,0.401829,0.284877916,10.01462323,19.8238958,0.119263447,0.236081388,0.01194322,0.006033468,2.0176005,2.838653428,0.001030054,0.074767798,0.148002477,0.408676083,0.290470496,0.320973445,0.228134994,1.05E-05,2.52E-06,3.60E-08,9.20E-09,14.74207869,7.447394049,254.1737705,128.4033457,0,0,2.462586553,8.12E-09,1.45E-08,9.04E-07,4.70E-06,10.615459,0.334828869,,
1412,1,205.0299612,43.77856287,0,0,0,0,0,17.26620693,3500,0.012634952,0.398491,0.306553585,6.965086061,13.88495691,0.120260617,0.239740539,0.012745385,0.006393445,2.189284525,3.091087023,0.000889538,0.05243596,0.104531522,0.408679231,0.289449992,0.320975917,0.227333492,9.45E-06,2.26E-06,3.54E-08,8.92E-09,21.19663165,10.63282836,365.4591663,183.3246269,0,0,2.678412376,7.91E-09,1.37E-08,8.16E-07,4.22E-06,11.46575,0.334046812,,
1599,1,343.324111,-14.26668939,0,0,0,0,0,4.672067577,3185.4,0.012100338,0.398439,0.362181675,25.27615753,51.35119302,0.118091916,0.239916244,0.015334736,0.007548086,2.563297353,3.653580926,0.000637271,0.190313881,0.386642821,0.412441668,0.289362863,0.323930929,0.227265061,7.61E-06,1.82E-06,3.68E-08,8.91E-09,5.840933832,2.875032788,100.7057557,49.56953083,0.010116576,0.44944739,3.155879188,8.00E-09,1.29E-08,6.63E-07,3.39E-06,8.875059,0.334997182,,
1695,1,106.3016057,8.429349117,0,0,0,0,0,19.37804235,3882.39,0.015472763,0.372186,0.275702876,6.826463817,13.30669957,0.132283505,0.257857788,0.010420909,0.005346026,2.136768531,2.983285097,0.001099752,0.055024615,0.107258464,0.403200142,0.288790829,0.316672651,0.226815787,1.03E-05,2.47E-06,2.93E-08,7.71E-09,21.62706309,11.09488967,372.8803981,191.2912012,0,0,2.594780311,6.74E-09,1.29E-08,8.81E-07,4.61E-06,11.292978,0.332030181,,
1369,1,237.839641,29.51644636,0,0,0,0,0,18.48247769,3068.4,0.013794458,0.371657,0.416758107,6.829701836,13.97339475,0.126229812,0.258262957,0.016507911,0.008068484,3.15745535,4.516347079,0.000481293,0.055129072,0.112792667,0.413048847,0.288769501,0.324407806,0.226799036,6.02E-06,1.44E-06,3.22E-08,7.68E-09,21.61680952,10.56553302,372.7036124,182.1643624,0,0,3.896595644,6.93E-09,1.09E-08,5.27E-07,2.68E-06,11.784779,0.334698134,,
2382,1,328.6866969,-46.99435689,0,0,0,0,0,15.53082014,3732.5,0.014463234,0.381385,0.288395677,8.257072595,16.23552216,0.128239109,0.252150974,0.011244451,0.00571871,2.174005011,3.048460835,0.001005078,0.064950687,0.127709707,0.404540018,0.288497072,0.317724987,0.226585071,9.88E-06,2.36E-06,3.12E-08,8.06E-09,17.87998857,9.09341641,308.275665,156.7830416,0,0,2.647584867,7.08E-09,1.30E-08,8.47E-07,4.42E-06,10.9563,0.332178975,,
60,1,71.71511767,-11.28016001,0,0,0,0,0,18.94929925,3278.8,0.017556146,0.335369375,0.411756462,7.499615585,15.15067288,0.14211246,0.287094634,0.014486994,0.007171093,3.484481426,4.952615507,0.000493056,0.067086766,0.135528233,0.409803592,0.288323009,0.321858988,0.226448362,5.68E-06,1.36E-06,2.54E-08,6.22E-09,19.68585749,9.744541696,339.411336,168.0093396,0,0,4.281939465,5.56E-09,9.16E-09,4.93E-07,2.53E-06,11.400209,0.333482763,,
647,1,100.8740469,-70.05573238,176954932,0,0,33625250,0,19.55110659,3349,0.01565394,0.359165,0.37165,6.858640345,13.79727919,0.134094008,0.269752076,0.013857815,0.006888733,2.952127917,4.187095659,0.000605214,0.057288213,0.11524463,0.407663519,0.287424734,0.320178179,0.225742858,6.79E-06,1.62E-06,2.85E-08,7.04E-09,21.52560219,10.70039691,371.1310722,184.4896019,0,0,3.622625381,6.29E-09,1.06E-08,5.89E-07,3.03E-06,10.4291,0.332210684,,
1990,1,67.02547297,-62.15543453,0,0,0,0,0,18.20949662,3044.3,0.013889704,0.373853,0.424841842,6.957583693,14.2556737,0.126694097,0.259588642,0.016766442,0.008182982,3.215128907,4.602174097,0.000463151,0.055831439,0.114395287,0.411078644,0.287184014,0.322860412,0.225553797,5.85E-06,1.40E-06,3.19E-08,7.61E-09,21.21948799,10.35632316,365.8532413,178.5572958,0,0,3.96970152,6.87E-09,1.07E-08,5.13E-07,2.61E-06,11.762993,0.332939599,,
685,1,190.707853,41.89642815,115920948,0,1.24E+18,53138584,0,14.30703176,3286,0.01501771,0.366577,0.378111,9.186240697,18.54992581,0.131427837,0.265394378,0.014384738,0.007123568,2.943226865,4.182403383,0.000584708,0.075178536,0.151809245,0.407593503,0.286830331,0.320123189,0.225276015,6.72E-06,1.61E-06,2.97E-08,7.28E-09,16.07146694,7.958865448,277.0942575,137.2218181,0,0,3.616288321,6.51E-09,1.08E-08,5.83E-07,3.00E-06,9.77721,0.33173244,,
674,1,185.4478889,68.26779119,148909368,0,1.24E+18,59593066,0,19.5760225,3446,0.01682835,0.350307,0.363951,7.094444054,14.18865316,0.138880996,0.277757394,0.013102981,0.006551599,2.979087597,4.213031203,0.00063109,0.060756229,0.121510445,0.405609128,0.28681134,0.318564664,0.225261099,6.84E-06,1.64E-06,2.66E-08,6.64E-09,20.81013854,10.40524156,358.7954921,179.4007166,0,0,3.648602118,5.91E-09,1.02E-08,5.91E-07,3.05E-06,10.2845,0.331180294,,
2226,1,262.3503789,-80.14714892,0,0,0,0,0,12.73784746,3091.7,0.014149173,0.373975,0.415744492,10.03419074,20.50093973,0.127813991,0.261137843,0.016263653,0.00796025,3.159641206,4.516307223,0.000483642,0.080493542,0.164457034,0.409207002,0.286284179,0.321390428,0.224847068,5.99E-06,1.43E-06,3.14E-08,7.52E-09,14.7133304,7.20144372,253.6781104,124.1628228,0,0,3.897458369,6.78E-09,1.07E-08,5.24E-07,2.67E-06,10.92762,0.331741146,,
2046,1,26.92871834,-48.60286555,0,0,0,0,0,15.60356947,3818.21,0.008786675,0.500777,0.214806957,6.396380144,12.51442175,0.099806362,0.195269649,0.010761186,0.005500265,1.24666171,1.743760682,0.001811677,0.038318734,0.074970027,0.400177107,0.286097445,0.314298365,0.224700408,1.73E-05,4.15E-06,5.15E-08,1.34E-08,23.08123662,11.79729807,397.9523556,203.4016909,0.007279716,0,1.515728659,1.18E-08,2.21E-08,1.48E-06,7.75E-06,11.602898,0.32913904,,
1957,1,286.8027296,20.8755384,0,0,0,0,0,8.832143349,3280,0.016642667,0.350077,0.400607844,15.66598064,31.64601838,0.138364187,0.279502171,0.014476573,0.007166453,3.274106929,4.653434488,0.000520881,0.134250299,0.271191924,0.406499395,0.286008643,0.319263878,0.224630663,6.00E-06,1.43E-06,2.68E-08,6.56E-09,9.424010347,4.665242934,162.482937,80.435223,0,0,4.02332131,5.87E-09,9.67E-09,5.21E-07,2.67E-06,9.805328,0.330801938,,
1974,1,259.9747988,26.50241184,0,0,0,0,0,10.7543418,3144.5,0.019335625,0.321839,0.469820094,13.88636189,28.28126446,0.149338682,0.304146384,0.01573002,0.007723585,4.160463937,5.937408552,0.000378717,0.129440763,0.263621852,0.408082572,0.285951827,0.320507303,0.22458604,4.59E-06,1.10E-06,2.30E-08,5.54E-09,10.63175256,5.220288642,183.3060787,90.00497659,0,0,5.126513459,4.99E-09,7.95E-09,4.01E-07,2.05E-06,10.147985,0.33118275,,
1366,1,223.6170966,35.5454285,0,0,0,0,0,14.92724461,3440,0.013375433,0.398121,0.326507165,8.295203805,16.59610648,0.123824536,0.247734141,0.013184268,0.00658987,2.367183257,3.348277591,0.000784137,0.062507658,0.12505826,0.402942097,0.284874165,0.316469983,0.223739646,8.51E-06,2.04E-06,3.34E-08,8.35E-09,17.79779824,8.895843362,306.8585903,153.3766097,0,0,2.899527496,7.43E-09,1.27E-08,7.36E-07,3.80E-06,11.112102,0.32896318,,
1558,1,339.6906882,-20.61468945,0,0,0,0,0,8.85059923,3059.9,0.013574268,0.38573,0.415718563,14.14915413,28.96360518,0.125228493,0.256345262,0.016598402,0.008108567,3.079304507,4.405687695,0.000483703,0.110044493,0.225263307,0.407061712,0.28451108,0.319705521,0.22345448,6.07E-06,1.45E-06,3.27E-08,7.80E-09,10.43428902,5.097306179,179.9015348,87.8845893,0,0,3.800802568,7.04E-09,1.10E-08,5.32E-07,2.70E-06,10.21215,0.329790075,,
1081,1,280.495982,31.83048934,68396286,91699,0,0,0,10.80052404,3379.8,0.01701307,0.352602,0.365943,12.93891116,25.98052722,0.139747021,0.280603309,0.013093052,0.006520647,2.994923201,4.243857616,0.000624239,0.110086538,0.221046907,0.40303232,0.284423031,0.316540844,0.223385326,6.92E-06,1.66E-06,2.62E-08,6.51E-09,11.41026179,5.682577663,196.7286516,97.97547694,0.008705667,0.229243675,3.672866214,5.80E-09,1.01E-08,5.99E-07,3.09E-06,9.01984,0.328640026,,
1958,1,286.7709108,20.88648752,0,0,0,0,0,8.829858343,3227.9,0.016985693,0.350202,0.417885376,15.83900909,32.09624606,0.139856207,0.283405306,0.014939822,0.007372575,3.433065478,4.887032227,0.0004787,0.135684626,0.274951994,0.404253098,0.283981625,0.317499641,0.223038647,5.62E-06,1.34E-06,2.62E-08,6.38E-09,9.321060601,4.59980159,160.7079414,79.30692396,0,0,4.223092621,5.72E-09,9.31E-09,4.89E-07,2.51E-06,9.814883,0.328628207,,
705,1,214.1980208,-44.88915434,242444358,0,0,20903964,0,15.39871113,3391,0.01648759,0.359599,0.372028,8.932873965,17.92457411,0.137554746,0.276015339,0.013522907,0.006739263,2.99121432,4.237174509,0.000603985,0.074523627,0.14953802,0.402259689,0.283973421,0.315934021,0.223032203,6.67E-06,1.60E-06,2.71E-08,6.73E-09,16.52730848,8.236533974,284.9535945,142.0092064,0,0,3.667493076,5.99E-09,1.02E-08,5.78E-07,2.98E-06,9.87095,0.328083766,,
688,1,156.0841316,11.95573241,350074599,0,0,40565018,0,19.34546552,3332.4,0.01765514,0.347334,0.36137,7.362600033,14.82589422,0.142432925,0.286813825,0.01268562,0.006299731,3.008340537,4.268957588,0.000640137,0.063592393,0.128054503,0.402230218,0.283452212,0.315910875,0.222622847,7.23E-06,1.73E-06,2.53E-08,6.23E-09,20.05220479,9.958007353,345.7276688,171.689782,0,0,3.692838452,5.56E-09,1.01E-08,6.25E-07,3.22E-06,10.2718,0.327673546,,
2181,1,126.7982539,-44.98692138,0,0,0,0,0,13.7714111,3727.36,0.015517748,0.381425,0.299548632,9.646286758,18.97277614,0.132842981,0.2612819,0.011274537,0.005732288,2.298134386,3.223003507,0.000931628,0.075870382,0.149225479,0.397447397,0.283396381,0.312154456,0.222578997,9.17E-06,2.19E-06,2.90E-08,7.51E-09,15.30499428,7.781484512,263.8792117,134.1635261,0,0,2.79903316,6.60E-09,1.21E-08,7.87E-07,4.10E-06,10.612707,0.326322511,,
1664,1,84.0008208,-7.647490551,0,0,0,0,0,15.05058502,3014.4,0.012773829,0.399552,0.415541564,8.074991948,16.5749051,0.121533353,0.249462018,0.017095783,0.008328754,2.979332043,4.268481307,0.000484115,0.060630346,0.124451174,0.405993561,0.283377047,0.318866597,0.222563812,6.19E-06,1.48E-06,3.47E-08,8.24E-09,18.28315924,8.907222257,315.2268834,153.5727975,0,0,3.680784705,7.45E-09,1.15E-08,5.43E-07,2.76E-06,11.476436,0.328622759,,
231,1,349.3672834,19.61307807,2053586891,0,1.24E+18,0,0,16.50015263,3594.07,0.018924689,0.342869926,0.355792661,8.908886289,17.66065871,0.146997983,0.291403564,0.012101957,0.00610481,3.028526162,4.264057679,0.000660364,0.077949849,0.154525002,0.398504431,0.283035828,0.312984648,0.222295819,6.80E-06,1.63E-06,2.37E-08,6.04E-09,16.57180919,8.359618183,285.720848,144.131348,0,0,3.698253547,5.33E-09,9.49E-09,5.85E-07,3.04E-06,12.2604,0.326338116,,
703,1,133.3693742,-39.41138055,190500036,0,0,18024750,0,17.26361365,3439,0.01715707,0.356103,0.368986,8.123585237,16.25372682,0.140242437,0.28059806,0.013155291,0.006574992,3.010267915,4.258020587,0.000613985,0.068437378,0.136929991,0.400337247,0.283024083,0.314424139,0.222286595,6.67E-06,1.60E-06,2.61E-08,6.51E-09,18.17379388,9.083231514,313.3412737,156.6074399,0,0,3.687306079,5.79E-09,9.93E-09,5.76E-07,2.98E-06,10.0335,0.326830034,,
2082,1,46.02103529,-20.38073852,0,0,0,0,0,17.05815124,3226.9,0.013270415,0.398888,0.369595709,7.246940719,14.68612221,0.123619411,0.250518094,0.014948935,0.007376627,2.674780336,3.807714136,0.000611961,0.054503575,0.110452976,0.402888359,0.283014382,0.316427778,0.222278976,7.19E-06,1.72E-06,3.35E-08,8.17E-09,20.37223283,10.05278054,351.2453936,173.3238025,0,0,3.290375114,7.32E-09,1.19E-08,6.26E-07,3.21E-06,11.543239,0.32751216,,
660,1,305.5776391,32.28756892,136324903,0,0,48725724,0,19.51067234,3066.4,0.01554088,0.365079,0.376803,6.867260029,14.05192774,0.13398486,0.274162558,0.014061402,0.00687189,2.967509664,4.244908659,0.000588774,0.056431019,0.115470304,0.404512783,0.282784787,0.317703597,0.222098652,7.37E-06,1.76E-06,2.86E-08,6.82E-09,21.49858357,10.50648469,370.665234,181.1462877,0,0,3.662332804,6.15E-09,1.10E-08,6.43E-07,3.28E-06,10.4215,0.327768025,,
2256,1,248.7286085,-53.58021678,0,0,0,0,0,16.70358158,3784.73,0.014508273,0.398358,0.280927157,7.682500627,15.05986798,0.128325276,0.251553733,0.010945901,0.00558384,2.072795267,2.902122153,0.001059229,0.057856255,0.113414577,0.395695093,0.282619019,0.310778199,0.221968459,1.02E-05,2.45E-06,3.11E-08,8.10E-09,19.21722767,9.803297338,331.3315116,169.0223679,0,0,2.521784409,7.10E-09,1.32E-08,8.77E-07,4.58E-06,11.087938,0.325243868,,
87,1,281.2542563,-14.15198167,426556482,0,0,0,0,18.14049085,3075,0.01319,0.397,0.405,6.803863049,13.91500467,0.123425415,0.252425015,0.01640667,0.008022184,2.935657739,4.198259867,0.000509645,0.051414582,0.105151169,0.404162475,0.282612971,0.317428465,0.221963709,6.36E-06,1.52E-06,3.36E-08,8.04E-09,21.6989029,10.60986806,374.1190155,182.9287597,0,0,3.622393702,7.26E-09,1.14E-08,5.56E-07,2.83E-06,12.302555,0.327541066,,
2392,1,317.9578558,-43.61672534,0,0,0,0,0,15.77573219,3370.2,0.016626007,0.361518,0.379261113,8.75793479,17.59554893,0.138162834,0.277582668,0.01372515,0.006831498,3.047981459,4.320289776,0.000581167,0.072676338,0.146013883,0.400306794,0.28241802,0.314400221,0.221810595,6.47E-06,1.55E-06,2.69E-08,6.65E-09,16.85744039,8.390551735,290.6455239,144.6646851,0,0,3.738655823,5.93E-09,9.98E-09,5.60E-07,2.89E-06,11.010081,0.326354643,,
728,1,219.2884837,75.61583334,156495054,0,0,0,0,17.82362807,3565,0.0188011,0.345106,0.359439,8.223666102,16.33049462,0.146575566,0.291068662,0.012261218,0.006174471,3.04525093,4.291311294,0.000647034,0.071488176,0.141960684,0.397783253,0.282279643,0.312418236,0.221701913,6.72E-06,1.61E-06,2.39E-08,6.05E-09,17.95262135,9.040532274,309.5279543,155.8712461,0,0,3.720813476,5.35E-09,9.48E-09,5.79E-07,3.00E-06,10.0478,0.32556048,,
1760,1,194.0541498,-22.08421085,0,0,0,0,0,19.75894092,3738,0.014535457,0.398588,0.288264672,6.505777287,12.78791512,0.128547269,0.252675659,0.0112124,0.005704243,2.128159093,2.983694595,0.001005992,0.04896618,0.096249123,0.395239192,0.28190951,0.310420136,0.221411211,9.87E-06,2.36E-06,3.10E-08,8.03E-09,22.69311677,11.54499089,391.2606339,199.0515671,0,0,2.591475888,7.05E-09,1.30E-08,8.46E-07,4.41E-06,11.470684,0.324576387,,
704,1,29.84797419,58.52114034,445501347,9291,0,57188735,0,13.13482238,3231,0.01500999,0.381277,0.390993,10.00904722,20.27859029,0.131467057,0.266355682,0.014870379,0.007339678,2.984698737,4.24837665,0.000546814,0.078754138,0.159557935,0.399599342,0.28073868,0.31384459,0.220491644,6.41E-06,1.53E-06,2.97E-08,7.23E-09,14.75029146,7.280405665,254.3153699,125.5242356,0,0,3.67131657,6.48E-09,1.06E-08,5.58E-07,2.86E-06,9.52714,0.32486538,,
1096,1,43.35891525,17.40788328,0,0,0,0,0,19.8041763,3872.82,0.013479442,0.421868,0.258605056,6.235647495,12.16168976,0.123491862,0.240852248,0.01047053,0.005368541,1.818910131,2.540197148,0.001249981,0.044343118,0.086484562,0.391963907,0.280666059,0.307847733,0.220434607,1.18E-05,2.81E-06,3.36E-08,8.84E-09,23.6761882,12.13946142,408.2101413,209.301059,0,0,2.2091894,7.72E-09,1.47E-08,1.00E-06,5.26E-06,11.511135,0.322718877,,
1514,1,280.6830708,59.63835791,0,0,0,0,0,3.523110371,3352.2,0.015436238,0.379646,0.369374216,37.79436085,76.01490133,0.133153705,0.267808887,0.013870219,0.006896228,2.843787504,4.033044435,0.000612695,0.298654754,0.60067722,0.397912423,0.28057672,0.312519687,0.22036444,6.87E-06,1.64E-06,2.89E-08,7.15E-09,3.906306663,1.942202924,67.35011488,33.48625731,0.009212186,0.787166167,3.489453738,6.38E-09,1.07E-08,5.95E-07,3.06E-06,7.854393,0.32428525,,
2179,1,108.2230912,-52.33087624,0,0,0,0,0,18.45842609,3126.8,0.015446387,0.374044,0.424686956,7.232455969,14.74549379,0.133499754,0.272178607,0.015905908,0.007801623,3.298307639,4.70953384,0.000463489,0.058007528,0.118265448,0.40036118,0.28039173,0.314442936,0.22021915,5.66E-06,1.35E-06,2.88E-08,6.92E-09,20.41303318,10.01230381,351.9488479,172.6259277,0,0,4.065620634,6.23E-09,9.89E-09,4.95E-07,2.52E-06,11.600923,0.324800186,,
715,1,66.04819342,-23.94340611,178805087,0,0,10207591,0,15.39174295,3131.5,0.01705325,0.356545,0.36937,9.113038664,18.57435588,0.140265549,0.285891711,0.013166811,0.006459963,3.011780407,4.299803198,0.000612709,0.076677884,0.156286212,0.400056064,0.280217712,0.314203298,0.220082476,7.47E-06,1.79E-06,2.61E-08,6.27E-09,16.20056373,7.948397491,279.3200643,137.041336,0,0,3.712083564,5.64E-09,1.05E-08,6.50E-07,3.33E-06,9.81041,0.324583484,,
2377,1,336.2743782,-47.88254047,0,0,0,0,0,14.98926768,3222.6,0.013832968,0.398662,0.378355935,8.420544708,17.06888924,0.126217799,0.25585015,0.014988216,0.007394093,2.767590195,3.940345652,0.000583951,0.063366045,0.128446322,0.398832755,0.280129136,0.313242513,0.220012909,6.87E-06,1.64E-06,3.22E-08,7.83E-09,17.53287569,8.649441776,302.2909602,149.1283065,0,0,3.404840624,7.02E-09,1.14E-08,5.98E-07,3.06E-06,11.214498,0.324187163,,
1481,1,291.2863976,28.35551122,0,0,0,0,0,16.77390785,3615,0.013120683,0.421527,0.292831168,7.294790066,14.44299389,0.122362136,0.242265449,0.011965759,0.006043602,2.051027478,2.885982501,0.000974861,0.051916888,0.102790525,0.393928421,0.27995943,0.309390659,0.219879622,9.96E-06,2.38E-06,3.42E-08,8.73E-09,20.23860348,10.22200554,348.9414394,176.2414749,0,0,2.503558339,7.71E-09,1.38E-08,8.57E-07,4.45E-06,11.297216,0.322723862,,
694,1,88.25758881,25.12880141,77890492,0,0,46452420,0,17.27094837,3428,0.01741781,0.362058,0.374169,8.182655627,16.38272954,0.141322223,0.282945276,0.013238152,0.006612038,3.038976288,4.300048017,0.000597093,0.0678012,0.135746727,0.39551161,0.279520228,0.310634092,0.219534674,6.51E-06,1.56E-06,2.57E-08,6.40E-09,18.0425977,9.011707316,311.0792708,155.3742641,0,0,3.723290871,5.70E-09,9.75E-09,5.63E-07,2.91E-06,10.0571,0.322819367,,
745,1,182.7989995,-19.96057479,422382572,59406,0,8561727,0,12.76400754,3140.9,0.01705353,0.358784,0.371318,10.98824491,22.38375248,0.140254041,0.285706385,0.013237337,0.006498245,3.018078368,4.307574472,0.000606297,0.091879055,0.187163467,0.398822191,0.279432575,0.313234216,0.219465831,7.36E-06,1.76E-06,2.61E-08,6.28E-09,13.43584574,6.595693183,231.6525128,113.718848,0,0,3.719139341,5.65E-09,1.04E-08,6.41E-07,3.28E-06,9.38692,0.323643864,,
301,1,283.3556809,2.8468351,1785993025,0,0,0,0,19.44776137,3647,0.015033848,0.396296,0.307977667,6.73181495,13.30315227,0.130918731,0.258716531,0.01176217,0.005952029,2.301196081,3.234929513,0.000881331,0.050960506,0.100706181,0.392774064,0.279403348,0.308484029,0.219442876,8.91E-06,2.13E-06,2.99E-08,7.66E-09,21.93113815,11.09784814,378.1230715,191.3422093,0,0,2.807158025,6.75E-09,1.22E-08,7.66E-07,3.98E-06,10.4129,0.321980497,,
678,1,98.63932464,31.5022444,172355389,0,0,49305786,0,19.17836067,3146.2,0.01687698,0.363342,0.375288,7.274815626,14.81452869,0.139519038,0.284118374,0.013449347,0.00660443,3.023200602,4.314196177,0.000593537,0.060065852,0.122318879,0.397355293,0.278449266,0.312082117,0.218693542,7.19E-06,1.72E-06,2.63E-08,6.35E-09,20.29417256,9.965647014,349.8995268,171.8215002,0,0,3.725052384,5.71E-09,1.04E-08,6.26E-07,3.21E-06,10.2351,0.322488018,,
313,1,242.3177709,9.352095794,277549382,0,1.24E+18,40095663,0,13.53923807,3434,0.01772432,0.364306,0.376129,10.52867921,21.0721787,0.142550294,0.285301244,0.013192852,0.006591787,3.058659052,4.327119034,0.000590886,0.086701942,0.173525926,0.392587365,0.277503551,0.308337396,0.21795078,6.43E-06,1.54E-06,2.52E-08,6.30E-09,14.02230618,7.006222079,241.7638997,120.7969324,0,0,3.746955719,5.60E-09,9.60E-09,5.56E-07,2.87E-06,9.46809,0.320471067,,
2386,1,327.2987839,-41.55899253,0,0,0,0,0,15.29070692,3578.25,0.014944142,0.401245,0.318969974,8.544757989,16.9547495,0.13065539,0.259250106,0.012206537,0.006151781,2.366203018,3.3330959,0.000821633,0.063886837,0.126766062,0.390737468,0.277389011,0.30688449,0.21786082,8.50E-06,2.03E-06,3.00E-08,7.63E-09,17.27800411,8.707670001,297.8966225,150.1322414,0,0,2.890367192,6.74E-09,1.19E-08,7.32E-07,3.80E-06,10.955828,0.319877757,,
